2022-09-21 19:06:00,"MACD < Signal",57.0134084369069,"Wait",18493.96
2022-09-21 19:07:00,"MACD < Signal",60.3999528079282,"Wait",18489.47
2022-09-21 19:08:00,"MACD < Signal",62.0522161505761,"Wait",18498.9
2022-09-21 19:09:00,"MACD < Signal",63.9521291399949,"Wait",18492.5
2022-09-21 19:11:00,"MACD < Signal",53.7152899824266,"Wait",18515.66
2022-09-21 19:12:00,"MACD < Signal",55.3304756637162,"Wait",18514.25
2022-09-21 19:13:00,"Signal < MACD",58.4448160535122,"Wait",18537.47
2022-09-21 19:14:00,"MACD < Signal",53.5298025243076,"Wait",18514.54
2022-09-21 19:15:00,"MACD < Signal",39.5971223021579,"Wait",18509.37
2022-09-21 19:16:00,"MACD < Signal",44.8784376245508,"Wait",18506.88
2022-09-21 19:17:00,"MACD < Signal",48.6479980743003,"Wait",18512.12
2022-09-21 19:18:00,"MACD < Signal",59.7391304347817,"Wait",18525.07
2022-09-21 19:19:00,"MACD < Signal",62.602105263158,"Wait",18527.13
2022-09-21 19:20:00,"MACD < Signal",62.3547518276258,"Wait",18514.89
2022-09-21 19:21:00,"MACD < Signal",64.6378487783717,"Wait",18525.9
2022-09-21 19:22:00,"Signal < MACD",67.9546968687536,"Sell",18535.41
2022-09-21 19:23:00,"Signal < MACD",60.7308970099664,"Sell",18537.61
2022-09-21 19:24:00,"MACD < Signal",54.1500664010623,"Wait",18529.19
2022-09-21 19:25:00,"MACD < Signal",49.7825257535293,"Wait",18520.6
2022-09-21 19:26:00,"MACD < Signal",39.7105823863635,"Wait",18512.72
